8.4444 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.4453 	INFO 	Loaded monitor calibration from ['2026_03_19 09:19']
8.7895 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
8.7895 	INFO 	OpenGL version supported by driver is 4..
9.4684 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000169178A38B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000169178A0FA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001691A349120>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.4685 	EXP 	window1: backgroundImage = ''
9.4686 	EXP 	window1: backgroundFit = 'none'
9.5027 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5185 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5348 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5506 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5650 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5791 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5937 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6083 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6234 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
